sofascore_slug,transfermarkt_url,player_name,season,league,position_label,heatmap_filename,General_MP,General_MIN,General_GLS,General_AST,General_ASR,Shooting_MP,Shooting_GLS,Shooting_TOS,Shooting_SOT,Shooting_BCM,Team play_MP,Team play_AST,Team play_KEYP,Team play_BCC,Team play_SDR,Passing_MP,Passing_APS,Passing_APS%,Passing_ALB,Passing_LBA%,Passing_ACR,Passing_CA%,Defending_MP,Defending_CLS,Defending_YC,Defending_RC,Defending_ELTG,Defending_DRP,Defending_TACK,Defending_INT,Defending_BLS,Defending_ADW,Additional_MP,Additional_GLS,Additional_xG,Additional_AST,Additional_xA,Additional_GI,Additional_xGI
daniel-heber/254409,https://www.transfermarkt.com/daniel-heber/profil/spieler/151583,Daniel Heber,24/25,2. Bundesliga,Centre-Back,daniel-heber_254409_24-25_2Bundesliga.png,30,2514,1,0,7.00,30,1,11,2,2,30,0,14,0,2,30,1643,89.4,105,54.4,1,12.5,30,6,6,0,0,12,51,45,16,71,30,1,,0,,1,
daniel-heber/254409,https://www.transfermarkt.com/daniel-heber/profil/spieler/151583,Daniel Heber,23/24,2. Bundesliga,Centre-Back,daniel-heber_254409_23-24_2Bundesliga.png,33,2902,2,0,6.98,33,2,9,3,1,33,0,4,0,10,33,2216,88.9,126,54.8,2,28.6,33,9,5,1,3,12,57,51,23,89,33,2,,0,,2,
daniel-heber/254409,https://www.transfermarkt.com/daniel-heber/profil/spieler/151583,Daniel Heber,22/23,2. Bundesliga,Centre-Back,daniel-heber_254409_22-23_2Bundesliga.png,16,1439,0,0,7.26,16,0,7,2,0,16,0,3,0,7,16,947,88.7,54,55.7,0,,16,5,5,1,1,7,26,33,20,45,16,0,,0,,0,
daniel-hoegh/53790,https://www.transfermarkt.com/daniel-hoegh/profil/spieler/99100,Daniel Hoegh,25/26,Superliga,Centre-Back,daniel-hoegh_53790_25-26_DanishSuperliga.png,15,1288,2,0,7.14,15,2,6,4,0,15,0,3,0,1,15,892,88.3,44,50.0,,,15,4,4,0,0,3,28,19,7,44,15,2,,0,,2,
daniel-hoegh/53790,https://www.transfermarkt.com/daniel-hoegh/profil/spieler/99100,Daniel Hoegh,24/25,Superliga,Centre-Back,daniel-hoegh_53790_24-25_DanishSuperliga.png,33,2970,1,1,7.03,33,1,16,7,3,33,1,3,0,1,33,1766,88.0,94,48.7,0,,33,6,2,0,1,6,42,33,32,102,33,1,,1,,2,
daniel-hoegh/53790,https://www.transfermarkt.com/daniel-hoegh/profil/spieler/99100,Daniel Hoegh,23/24,Superliga,Centre-Back,daniel-hoegh_53790_23-24_DanishSuperliga.png,28,2471,2,1,7.08,28,2,21,6,3,28,1,7,2,3,28,1387,85.8,85,48.0,0,,28,6,1,0,0,5,30,34,17,88,28,2,,1,,3,
daniel-hoegh/53790,https://www.transfermarkt.com/daniel-hoegh/profil/spieler/99100,Daniel Hoegh,22/23,Superliga,Centre-Back,daniel-hoegh_53790_22-23_DanishSuperliga.png,18,1324,2,2,6.85,18,2,9,5,2,18,2,4,1,3,18,678,82.7,53,46.9,0,,18,4,2,0,0,9,14,20,10,49,18,2,,2,,4,
daniel-hoegh/53790,https://www.transfermarkt.com/daniel-hoegh/profil/spieler/99100,Daniel Hoegh,18/19,Eredivisie,Centre-Back,daniel-hoegh_53790_18-19_VriendenLoterijEredivisie.png,31,2646,2,1,6.80,31,2,22,7,2,31,1,3,0,1,31,1292,84.0,98,48.3,,,31,2,4,0,0,23,38,31,32,116,31,2,,1,,3,
daniel-hoegh/53790,https://www.transfermarkt.com/daniel-hoegh/profil/spieler/99100,Daniel Hoegh,17/18,Eredivisie,Centre-Back,daniel-hoegh_53790_17-18_VriendenLoterijEredivisie.png,36,3240,3,1,7.04,36,3,25,7,2,36,1,11,1,6,36,1725,86.6,144,56.7,1,50.0,36,8,3,0,0,21,56,48,25,107,36,3,,1,,4,
daniel-horak/876948,https://www.transfermarkt.com/daniel-horak/profil/spieler/488872,Daniel Horak,22/23,FNL,Left-Back,daniel-horak_876948_22-23_FNL.png,7,630,1,0,7.26,7,1,5,1,0,7,0,8,0,12,7,185,74.0,17,40.5,7,43.8,7,0,0,0,0,8,3,15,1,16,7,1,0.67,0,0.61,1,1.28
daniel-johnson/291237,https://www.transfermarkt.com/dan-burn/profil/spieler/134270,Daniel Johnson,16/17,Championship,Centre-Back,daniel-johnson_291237_16-17_Championship.png,40,2744,4,4,6.73,40,4,29,8,2,40,4,42,2,24,40,922,76.7,56,37.3,17,35.4,40,6,4,0,1,22,53,34,3,13,40,4,,4,,8,
daniel-johnson/291237,https://www.transfermarkt.com/dan-burn/profil/spieler/134270,Daniel Johnson,15/16,Championship,Centre-Back,,38,3208,7,2,6.86,38,7,57,20,3,38,2,59,2,16,38,1160,82.7,85,50.9,20,33.3,38,9,4,0,0,28,32,36,4,12,38,7,,2,,9,
daniel-johnson/291237,https://www.transfermarkt.com/dan-burn/profil/spieler/134270,Daniel Johnson,23/24,Premier League,Left-Back,,1,75,0,0,,1,0,,,0,1,0,0,0,0,,,,,,,,1,0,1,0,0,0,0,0,,,1,0,,0,,0,
daniel-kozma/847157,https://www.transfermarkt.com/daniel-kozma/profil/spieler/464816,Daniel Kozma,23/24,FNL,Defensive Midfield,daniel-kozma_847157_23-24_FNL.png,13,1139,1,3,7.01,13,1,15,5,2,13,3,9,1,9,13,291,80.2,13,50.0,0,,13,0,4,0,0,21,4,35,7,67,13,1,1.91,3,0.59,4,2.50
daniel-leo-gretarsson/793155,https://www.transfermarkt.com/daniel-leo-gretarsson/profil/spieler/200747,Daniel Leo Gretarsson,24/25,Superliga,Centre-Back,daniel-leo-gretarsson_793155_24-25_DanishSuperliga.png,22,1855,1,0,6.96,22,1,11,2,1,22,0,2,0,0,22,985,84.7,111,51.4,2,100.0,22,2,4,0,0,6,20,32,25,25,22,1,,0,,1,
daniel-leo-gretarsson/793155,https://www.transfermarkt.com/daniel-leo-gretarsson/profil/spieler/200747,Daniel Leo Gretarsson,22/23,Ekstraklasa,Centre-Back,daniel-leo-gretarsson_793155_22-23_Ekstraklasa.png,28,2224,1,2,6.82,28,1,14,5,1,28,2,7,3,6,28,1028,78.8,89,38.4,3,33.3,28,4,3,0,1,7,28,41,20,61,28,1,,2,,3,
daniel-maderner/336257,https://www.transfermarkt.com/daniel-maderner/profil/spieler/195741,Daniel Maderner,24/25,Bundesliga,Centre-Forward,daniel-maderner_336257_24-25_AustrianBundesliga.png,28,1881,7,3,6.79,28,7,49,20,9,28,3,20,5,7,28,148,47.9,10,43.5,6,35.3,28,4,6,0,0,13,16,6,6,60,28,7,,3,,10,
daniel-maderner/336257,https://www.transfermarkt.com/daniel-maderner/profil/spieler/195741,Daniel Maderner,23/24,2. Liga,Centre-Forward,,2,156,2,0,8.05,2,2,11,5,0,2,0,2,0,1,2,8,44.4,1,50.0,2,100.0,2,1,0,0,0,0,2,0,,9,2,2,,0,,2,
daniel-maderner/336257,https://www.transfermarkt.com/daniel-maderner/profil/spieler/195741,Daniel Maderner,20/21,Bundesliga,Centre-Forward,daniel-maderner_336257_20-21_AustrianBundesliga.png,31,1595,5,3,6.77,31,5,38,13,8,31,3,21,2,13,31,232,61.5,9,40.9,7,38.9,31,0,8,0,0,11,16,5,4,84,31,5,,3,,8,
daniel-serbanica/909032,https://www.transfermarkt.com/daniel-serbanica/profil/spieler/529149,Daniel Serbanica,24/25,SuperLiga,Left-Back,daniel-serbanica_909032_24-25_RomanianSuperLiga.png,29,2104,3,3,6.76,29,3,15,7,0,29,3,18,4,1,29,416,60.9,40,25.3,17,19.8,29,2,1,1,1,13,43,26,13,35,29,3,,3,,6,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,24/25,Superliga,Central Midfield,daniel-wass_35219_24-25_DanishSuperliga.png,30,2182,2,3,7.28,30,2,26,12,1,30,3,54,8,8,30,1423,87.0,58,51.8,45,34.6,30,3,3,0,0,18,40,34,5,18,30,2,,3,,5,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,23/24,Superliga,Central Midfield,daniel-wass_35219_23-24_DanishSuperliga.png,31,2547,3,6,7.41,31,3,31,11,1,31,6,38,6,12,31,1799,85.4,110,59.5,36,28.3,31,5,7,0,0,33,58,29,9,32,31,3,,6,,9,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,21/22,LaLiga,Central Midfield,daniel-wass_35219_21-22_LaLiga.png,20,1637,1,1,6.77,20,1,28,8,1,20,1,14,1,8,20,539,81.1,46,48.4,5,13.5,20,2,7,0,0,24,23,13,2,28,20,1,,1,,2,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,17/18,LaLiga,Central Midfield,daniel-wass_35219_17-18_LaLiga.png,35,2938,4,9,7.05,35,4,52,11,5,35,9,57,12,11,35,1187,79.9,58,50.4,37,25.2,35,4,4,0,0,17,30,30,3,49,35,4,,9,,13,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,16/17,LaLiga,Central Midfield,daniel-wass_35219_16-17_LaLiga.png,32,2393,3,4,6.89,32,3,41,13,4,32,4,47,8,12,32,864,75.5,61,67.8,32,26.0,32,3,3,0,0,16,37,23,4,66,32,3,,4,,7,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,15/16,LaLiga,Central Midfield,daniel-wass_35219_15-16_LaLiga.png,36,2703,2,5,7.04,36,2,50,12,2,36,5,42,8,17,36,1225,80.3,99,58.2,19,22.6,36,5,3,0,0,18,50,49,6,53,36,2,,5,,7,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,19/20,LaLiga,Right-Back,daniel-wass_35219_19-20_LaLiga.png,35,2741,1,6,6.71,35,1,16,4,2,35,6,20,5,10,35,1052,80.6,40,32.5,7,8.3,35,6,7,0,0,32,44,31,5,51,35,1,,6,,7,
daniel-wass/35219,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,Daniel Wass,18/19,LaLiga,Right-Back,daniel-wass_35219_18-19_LaLiga.png,32,2355,1,3,6.90,32,1,29,4,1,32,3,31,7,10,32,896,78.0,46,43.0,16,22.2,32,5,4,0,0,22,35,34,4,43,32,1,,3,,4,
daniele-baselli/168647,https://www.transfermarkt.com/daniele-baselli/profil/spieler/134883,Daniele Baselli,18/19,Serie A,Central Midfield,daniele-baselli_168647_18-19_SerieA.png,34,2388,4,1,7.01,34,4,42,11,0,34,1,45,5,23,34,930,80.2,48,54.5,25,30.9,34,2,5,0,0,28,65,35,6,25,34,4,,1,,5,
daniele-baselli/168647,https://www.transfermarkt.com/daniele-baselli/profil/spieler/134883,Daniele Baselli,17/18,Serie A,Central Midfield,daniele-baselli_168647_17-18_SerieA.png,32,2532,4,2,6.83,32,4,35,9,6,32,2,24,0,22,32,1065,82.2,68,61.8,11,40.7,32,5,13,1,0,36,63,57,5,34,32,4,,2,,6,
daniele-baselli/168647,https://www.transfermarkt.com/daniele-baselli/profil/spieler/134883,Daniele Baselli,16/17,Serie A,Central Midfield,daniele-baselli_168647_16-17_SerieA.png,37,2298,6,5,7.06,37,6,41,13,1,37,5,28,2,24,37,1015,83.3,74,62.7,3,25.0,37,0,6,0,0,31,69,47,3,11,37,6,,5,,11,
daniele-baselli/168647,https://www.transfermarkt.com/daniele-baselli/profil/spieler/134883,Daniele Baselli,15/16,Serie A,Central Midfield,daniele-baselli_168647_15-16_SerieA.png,35,2272,4,3,6.83,35,4,33,14,3,35,3,53,2,39,35,604,79.3,31,44.3,38,29.7,35,3,6,0,0,29,56,44,1,11,35,4,,3,,7,
daniele-casiraghi/148283,https://www.transfermarkt.com/daniele-casiraghi/profil/spieler/199272,Daniele Casiraghi,24/25,Serie B,Central Midfield,daniele-casiraghi_148283_24-25_SerieB.png,36,2275,5,3,6.94,36,5,48,13,4,36,3,49,4,29,36,643,72.2,41,51.3,55,28.4,36,2,5,1,0,21,24,8,4,13,36,5,,3,,8,
daniele-rugani/139273,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,Daniele Rugani,23/24,Serie A,Centre-Back,daniele-rugani_139273_23-24_SerieA.png,17,1194,2,0,6.90,17,2,8,2,2,17,0,3,1,0,17,563,88.9,28,50.0,0,,17,4,2,0,0,1,11,9,4,25,17,2,1.62,0,0.10,2,1.72
daniele-rugani/139273,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,Daniele Rugani,18/19,Serie A,Centre-Back,daniele-rugani_139273_18-19_SerieA.png,15,1350,2,0,6.92,15,2,9,2,2,15,0,0,0,0,15,696,90.0,32,51.6,,,15,6,3,0,0,3,8,17,14,40,15,2,,0,,2,
daniele-rugani/139273,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,Daniele Rugani,17/18,Serie A,Centre-Back,daniele-rugani_139273_17-18_SerieA.png,22,1935,2,2,7.01,22,2,9,3,0,22,2,3,1,0,22,1372,91.0,52,47.3,0,,22,10,3,0,0,6,18,20,14,41,22,2,,2,,4,
daniele-rugani/139273,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,Daniele Rugani,15/16,Serie A,Centre-Back,daniele-rugani_139273_15-16_SerieA.png,17,1161,0,0,7.01,17,0,3,1,0,17,0,1,0,7,17,699,88.9,37,56.1,,,17,6,2,0,0,8,29,23,3,22,17,0,,0,,0,
danilo-cataldi/317301,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,Danilo Cataldi,24/25,Serie A,Defensive Midfield,danilo-cataldi_317301_24-25_SerieA.png,25,1768,3,0,6.93,25,3,13,5,0,25,0,16,0,3,25,834,86.2,45,44.6,6,28.6,25,4,1,0,0,13,25,22,8,6,25,3,0.98,0,0.77,3,1.75
danilo-cataldi/317301,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,Danilo Cataldi,23/24,Serie A,Defensive Midfield,danilo-cataldi_317301_23-24_SerieA.png,28,1373,1,0,6.78,28,1,12,2,0,28,0,11,1,6,28,786,87.9,19,42.2,9,29.0,28,1,8,0,0,10,24,17,7,6,28,1,0.36,0,0.87,1,1.23
danilo-cataldi/317301,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,Danilo Cataldi,22/23,Serie A,Defensive Midfield,danilo-cataldi_317301_22-23_SerieA.png,29,1942,0,1,6.84,29,0,7,1,0,29,1,16,1,6,29,1129,88.6,56,64.4,15,34.1,29,4,5,0,0,26,25,24,9,2,29,0,0.21,1,1.46,1,1.68
danilo-cataldi/317301,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,Danilo Cataldi,21/22,Serie A,Defensive Midfield,danilo-cataldi_317301_21-22_SerieA.png,32,1717,1,2,6.91,32,1,12,4,0,32,2,26,4,10,32,1182,88.9,65,58.6,18,27.3,32,0,7,0,0,26,36,17,12,6,32,1,,2,,3,
danilo-cataldi/317301,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,Danilo Cataldi,17/18,Serie A,Central Midfield,danilo-cataldi_317301_17-18_SerieA.png,29,2280,1,4,6.87,29,1,36,6,0,29,4,37,2,23,29,1095,85.0,86,63.7,14,22.6,29,1,10,1,1,23,34,37,5,2,29,1,,4,,5,
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,22/23,Bundesliga,Left-Back,danilo-soares_121551_22-23_Bundesliga.png,23,1772,0,0,6.66,23,0,2,0,0,23,0,11,1,8,23,586,74.1,53,44.2,6,35.3,23,2,6,0,1,29,72,30,6,24,23,0,0.03,0,1.14,0,1.17
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,21/22,Bundesliga,Left-Back,danilo-soares_121551_21-22_Bundesliga.png,30,2566,0,1,7.11,30,0,13,1,0,30,1,19,4,36,30,959,75.8,77,45.0,10,15.2,30,7,4,0,0,28,109,62,9,47,30,0,,1,,1,
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,20/21,2. Bundesliga,Left-Back,danilo-soares_121551_20-21_2Bundesliga.png,32,2766,2,2,7.06,32,2,18,5,0,32,2,19,4,41,32,1206,75.8,54,39.1,19,22.1,32,8,6,0,0,25,80,53,5,62,32,2,,2,,4,
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,19/20,2. Bundesliga,Left-Back,danilo-soares_121551_19-20_2Bundesliga.png,32,2796,1,2,7.22,32,1,23,6,1,32,2,31,6,43,32,993,75.9,64,41.6,17,20.0,32,7,8,0,0,28,107,64,18,52,32,1,,2,,3,
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,18/19,2. Bundesliga,Left-Back,danilo-soares_121551_18-19_2Bundesliga.png,23,1834,0,2,6.98,23,0,8,2,0,23,2,17,2,21,23,612,71.1,40,32.5,14,27.5,23,5,2,0,1,16,80,30,14,41,23,0,,2,,2,
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,17/18,2. Bundesliga,Left-Back,danilo-soares_121551_17-18_2Bundesliga.png,30,2511,0,1,6.88,30,0,24,5,0,30,1,21,0,50,30,927,72.6,50,32.5,3,8.6,30,5,5,0,0,42,104,58,5,51,30,0,,1,,1,
danilo-soares/121551,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,Danilo Soares,24/25,2. Bundesliga,Left Midfield,danilo-soares_121551_24-25_2Bundesliga.png,23,1535,1,2,6.90,23,1,15,1,0,23,2,16,5,6,23,608,78.9,33,37.9,9,28.1,23,2,5,0,0,13,52,29,4,13,23,1,,2,,3,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,24/25,Championship,Centre-Back,danny-batth_90121_24-25_Championship.png,37,3016,2,0,7.04,37,2,17,6,3,37,0,4,1,1,37,1236,80.0,115,42.4,,,37,11,5,0,0,9,31,37,29,154,37,2,2.10,0,0.91,2,3.02
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,22/23,Championship,Centre-Back,danny-batth_90121_22-23_Championship.png,40,3469,0,1,6.83,40,0,20,4,3,40,1,2,1,5,40,1483,80.9,100,41.0,,,40,13,6,0,0,9,28,34,31,143,40,0,,1,,1,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,20/21,Championship,Centre-Back,danny-batth_90121_20-21_Championship.png,29,2351,1,0,6.87,29,1,20,7,0,29,0,3,0,2,29,753,71.2,69,35.2,,,29,13,6,0,2,5,18,40,19,131,29,1,,0,,1,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,19/20,Championship,Centre-Back,danny-batth_90121_19-20_Championship.png,43,3773,4,1,6.94,43,4,23,9,1,43,1,10,1,5,43,1287,70.6,180,39.3,1,33.3,43,10,3,0,0,10,41,71,25,197,43,4,,1,,5,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,18/19,Championship,Centre-Back,danny-batth_90121_18-19_Championship.png,27,2252,0,0,6.95,27,0,20,4,3,27,0,4,0,3,27,696,70.7,100,40.7,0,,27,10,3,0,0,13,35,44,19,122,27,0,,0,,0,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,17/18,Championship,Centre-Back,danny-batth_90121_17-18_Championship.png,16,1275,1,0,6.66,16,1,7,1,1,16,0,0,0,2,16,479,77.8,25,31.6,,,16,6,3,1,1,4,24,20,10,66,16,1,,0,,1,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,16/17,Championship,Centre-Back,danny-batth_90121_16-17_Championship.png,39,3510,4,0,7.22,39,4,27,7,0,39,0,9,4,4,39,942,68.4,146,34.9,,,39,10,10,0,0,12,54,62,27,225,39,4,,0,,4,
danny-batth/90121,https://www.transfermarkt.com/danny-batth/profil/spieler/129049,Danny Batth,15/16,Championship,Centre-Back,,38,3420,2,0,7.04,38,2,24,8,2,38,0,7,1,4,38,771,62.1,137,32.6,0,,38,13,2,0,0,6,56,70,24,170,38,2,,0,,2,
danny-da-costa/97926,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,Danny Da Costa,22/23,Bundesliga,Right Midfield,danny-da-costa_97926_22-23_Bundesliga.png,23,1243,0,2,6.62,23,0,7,1,1,23,2,11,2,11,23,263,64.3,14,24.1,8,15.4,23,2,0,0,0,8,20,9,3,18,23,0,0.51,2,1.31,2,1.82
danny-da-costa/97926,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,Danny Da Costa,19/20,Bundesliga,Right Midfield,danny-da-costa_97926_19-20_Bundesliga.png,19,1389,1,4,6.98,19,1,17,4,1,19,4,22,6,23,19,297,67.5,19,38.0,22,26.5,19,2,0,0,0,10,26,15,1,25,19,1,,4,,5,
danny-da-costa/97926,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,Danny Da Costa,18/19,Bundesliga,Right Midfield,danny-da-costa_97926_18-19_Bundesliga.png,34,3035,2,4,6.75,34,2,20,6,5,34,4,33,10,27,34,575,62.9,41,29.3,21,18.1,34,9,1,0,0,24,61,32,9,56,34,2,,4,,6,
danny-da-costa/97926,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,Danny Da Costa,15/16,Bundesliga,Right-Back,danny-da-costa_97926_15-16_Bundesliga.png,20,1524,0,4,6.91,20,0,6,1,0,20,4,15,4,21,20,331,61.6,30,30.9,4,13.3,20,4,4,0,0,12,57,45,3,24,20,0,,4,,4,
danny-da-costa/97926,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,Danny Da Costa,24/25,Bundesliga,Centre-Back,danny-da-costa_97926_24-25_Bundesliga.png,25,2011,0,1,6.80,25,0,5,1,0,25,1,10,1,8,25,905,79.2,69,33.8,7,31.8,25,6,0,0,1,10,42,27,10,33,25,0,0.10,1,1.26,1,1.36
danny-ings/130181,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Danny Ings,21/22,Premier League,Centre-Forward,danny-ings_130181_21-22_PremierLeague.png,30,1909,7,6,6.80,30,7,49,18,6,30,6,15,2,10,30,250,69.3,8,38.1,0,,30,1,4,0,0,24,23,6,2,27,30,7,,6,,13,
danny-ings/130181,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Danny Ings,20/21,Premier League,Centre-Forward,danny-ings_130181_20-21_PremierLeague.png,29,2185,12,4,6.97,29,12,57,27,6,29,4,22,3,30,29,332,66.3,12,40.0,3,15.8,29,5,1,0,1,16,22,3,2,23,29,12,,4,,16,
danny-ings/130181,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Danny Ings,19/20,Premier League,Centre-Forward,danny-ings_130181_19-20_PremierLeague.png,38,2812,22,2,7.04,38,22,93,38,8,38,2,35,2,48,38,403,62.7,18,34.0,7,24.1,38,1,3,0,1,54,42,9,4,45,38,22,,2,,24,
danny-ings/130181,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Danny Ings,18/19,Premier League,Centre-Forward,danny-ings_130181_18-19_PremierLeague.png,24,1666,7,3,7.03,24,7,55,23,8,24,3,28,6,20,24,279,71.2,13,43.3,1,7.1,24,1,1,0,0,17,30,5,2,19,24,7,,3,,10,
danny-wilson/49245,https://www.transfermarkt.com/danny-wilson/profil/spieler/103819,Danny Wilson,24/25,Championship,Centre-Back,danny-wilson_49245_24-25_ScottishChampionship.png,21,1754,4,0,7.11,21,4,12,7,1,21,0,2,0,0,21,935,85.9,150,63.3,0,,21,8,4,1,0,19,2,34,10,87,21,4,1.85,0,0.08,4,1.93
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,24/25,Ligue 1,Centre-Back,dante_3577_24-25_Ligue1.png,25,1966,0,0,6.90,25,0,9,2,1,25,0,4,0,6,25,1263,88.8,61,42.7,0,,25,5,5,1,1,14,32,34,14,41,25,0,0.46,0,0.51,0,0.97
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,23/24,Ligue 1,Centre-Back,dante_3577_23-24_Ligue1.png,32,2844,1,1,7.14,32,1,15,5,1,32,1,13,2,4,32,2532,91.1,123,51.0,1,10.0,32,17,5,1,0,14,62,37,22,55,32,1,0.94,1,1.22,2,2.15
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,22/23,Ligue 1,Centre-Back,dante_3577_22-23_Ligue1.png,37,3300,1,2,7.16,37,1,23,5,2,37,2,12,4,8,37,2369,90.1,156,54.4,0,,37,11,6,0,0,23,70,47,31,73,37,1,1.50,2,1.51,3,3.01
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,21/22,Ligue 1,Centre-Back,dante_3577_21-22_Ligue1.png,34,2873,0,0,7.01,34,0,12,2,0,34,0,6,3,6,34,2171,90.5,129,53.8,1,33.3,34,12,6,3,0,10,42,49,27,51,34,0,,0,,0,
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,19/20,Ligue 1,Centre-Back,dante_3577_19-20_Ligue1.png,21,1890,1,0,7.08,21,1,18,6,2,21,0,7,0,8,21,1486,91.2,92,55.4,0,,21,3,7,0,0,8,34,26,16,51,21,1,,0,,1,
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,18/19,Ligue 1,Centre-Back,dante_3577_18-19_Ligue1.png,36,3227,1,1,7.09,36,1,21,3,0,36,1,6,0,4,36,2193,91.5,124,52.5,0,,36,15,11,0,0,17,54,38,30,77,36,1,,1,,2,
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,17/18,Ligue 1,Centre-Back,dante_3577_17-18_Ligue1.png,33,2920,1,0,7.03,33,1,21,4,0,33,0,6,1,8,33,2138,92.0,167,66.3,1,100.0,33,7,10,1,0,15,43,47,26,64,33,1,,0,,1,
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,16/17,Ligue 1,Centre-Back,dante_3577_16-17_Ligue1.png,33,2970,0,3,7.09,33,0,5,1,1,33,3,6,2,7,33,2032,94.1,124,65.6,,,33,10,5,0,1,19,35,40,28,60,33,0,,3,,3,
dante/3577,https://www.transfermarkt.com/dante/profil/spieler/16136,Dante,15/16,Bundesliga,Centre-Back,dante_3577_15-16_Bundesliga.png,24,2081,1,0,7.03,24,1,15,2,0,24,0,5,2,3,24,1489,87.6,119,50.6,,,24,6,6,2,1,15,38,59,17,68,24,1,,0,,1,
darian-males/988277,https://www.transfermarkt.com/darian-males/profil/spieler/507479,Darian Males,24/25,Super League,Right Midfield,darian-males_988277_24-25_SwissSuperLeague.png,28,1562,6,3,7.01,28,6,38,19,5,28,3,35,4,5,28,367,74.4,27,49.1,19,27.9,28,0,3,0,0,12,25,7,2,12,28,6,,3,,9,
darian-males/988277,https://www.transfermarkt.com/darian-males/profil/spieler/507479,Darian Males,22/23,Super League,Attacking Midfield,darian-males_988277_22-23_SwissSuperLeague.png,28,1742,4,7,6.85,28,4,32,11,8,28,7,33,4,10,28,416,77.9,33,57.9,31,40.3,28,2,6,0,0,11,14,7,,9,28,4,,7,,11,
dario-saric/848385,https://www.transfermarkt.com/dario-saric/profil/spieler/293228,Dario Saric,23/24,Süper Lig,Central Midfield,dario-saric_848385_23-24_TrendyolSperLig.png,32,2563,3,0,6.85,32,3,47,11,0,32,0,21,4,33,32,742,81.1,48,65.8,1,4.3,32,5,2,0,0,30,44,13,4,21,32,3,2.62,0,0.77,3,3.39
